"city","state","price","amount","quality","date","ppg","state.name","lat","lon"
"Chapin","IL",160,14.15,"high",2013-08-21,11.31,"Illinois",39.770936,-90.39307
"Charles Town","WV",100,28.3,"high",2013-08-21,3.53,"West Virginia",39.279965,-77.86203
"Charlotte","NC",200,14.15,"medium",2013-08-21,14.13,"North Carolina",35.26002,-80.804151
"Charlottesville","VA",360,28.3,"high",2013-08-21,12.72,"Virginia",38.040101,-78.485066
"Chicago","IL",60,3.54,"medium",2013-08-21,16.95,"Illinois",41.8474,-87.68732
"Chicago","IL",100,28.3,"medium",2013-08-21,3.53,"Illinois",41.8474,-87.68732
"Chicago","IL",300,10,"high",2013-08-21,30,"Illinois",41.8474,-87.68732
"Chicago","IL",300,14.15,"medium",2013-08-21,21.2,"Illinois",41.8474,-87.68732
"Chicago","IL",225,28.3,"medium",2013-08-21,7.95,"Illinois",41.8474,-87.68732
"Church View","VA",20,3.54,"medium",2013-08-21,5.65,"Virginia",37.674655,-76.68104
"Circle Pines","MN",40,3.54,"medium",2013-08-21,11.3,"Minnesota",45.153516,-93.14463
"Cleveland","OH",50,3.54,"high",2013-08-21,14.12,"Ohio",41.526151,-81.672797
"Cleveland","OH",30,3.54,"high",2013-08-21,8.47,"Ohio",41.526151,-81.672797
"Cleveland","OH",400,28.3,"medium",2013-08-21,14.13,"Ohio",41.526151,-81.672797
"Cocoa Beach","FL",200,28.3,"high",2013-08-21,7.07,"Florida",28.3168555,-80.6486745
"Coeur D Alene","ID",150,10,"high",2013-08-21,15,"Idaho",47.678798,-116.7757
"Colts Neck","NJ",100,7.075,"medium",2013-08-21,14.13,"New Jersey",40.300226,-74.18306
"Commerce City","CO",50,5,"high",2013-08-21,10,"Colorado",39.822278,-104.655909
"Costa Mesa","CA",200,28.3,"high",2013-08-21,7.07,"California",33.647028,-117.90863
"Cumberland","RI",50,28.3,"medium",2013-08-21,1.77,"Rhode Island",41.949099,-71.41181
"Daly City","CA",30,28.3,"medium",2013-08-21,1.06,"California",37.682583,-122.45
"Danbury","CT",300,28.3,"high",2013-08-21,10.6,"Connecticut",41.308873,-73.363661
"De Soto","KS",100,5,"high",2013-08-21,20,"Kansas",38.961396,-94.97681
"Denver","CO",500,28.3,"medium",2013-08-21,17.67,"Colorado",39.738752,-104.96214
"Detroit","MI",140,28.3,"medium",2013-08-21,4.95,"Michigan",42.239933,-83.150823
"Devils Lake","ND",60,3.54,"medium",2013-08-21,16.95,"North Dakota",48.122688,-98.87752
"Dixon","CA",225,28.3,"high",2013-08-21,7.95,"California",38.427208,-121.81348
"Eagle Lake","ME",45,3.54,"medium",2013-08-21,12.71,"Maine",47.042226,-68.61588
"East Brunswick","NJ",240,28.3,"medium",2013-08-21,8.48,"New Jersey",40.434239,-74.40504
"Easton","MA",40,3.54,"medium",2013-08-21,11.3,"Massachusetts",42.011437,-71.1229895
"El Paso","TX",130,10,"high",2013-08-21,13,"Texas",31.694842,-106.299987
"Elk Grove","CA",25,5,"medium",2013-08-21,5,"California",38.3919215,-121.428365
"Englishtown","NJ",300,28.3,"high",2013-08-21,10.6,"New Jersey",40.294244,-74.34213
"Erie","PA",100,5,"medium",2013-08-21,20,"Pennsylvania",42.182748,-80.064915
"Everett","WA",39,7.075,"high",2013-08-21,5.51,"Washington",47.956734,-122.20111
"Flanders","NJ",100,14.15,"medium",2013-08-21,7.07,"New Jersey",40.84405,-74.70134
"Fort Lauderdale","FL",120,14.15,"high",2013-08-21,8.48,"Florida",26.145724,-80.260071
"Fort Worth","TX",65,28.3,"low",2013-08-21,2.3,"Texas",32.771419,-97.291484
"Fresno","CA",90,28.3,"high",2013-08-21,3.18,"California",36.746375,-119.639658
"Fresno","CA",150,28.3,"medium",2013-08-21,5.3,"California",36.746375,-119.639658
"Fulton","MS",500,28.3,"high",2013-08-21,17.67,"Mississippi",34.265985,-88.38409
"Garden Grove","CA",10,1,"high",2013-08-21,10,"California",33.774216,-117.9543
"Glen Burnie","MD",110,14.15,"high",2013-08-21,7.77,"Maryland",39.162225,-76.594942
"Goleta","CA",200,28.3,"medium",2013-08-21,7.07,"California",34.262834,-119.848555
"Grand Rapids","MI",250,28.3,"medium",2013-08-21,8.83,"Michigan",43.0111375,-85.5559335
"Granite Bay","CA",35,3.54,"high",2013-08-21,9.89,"California",38.743811,-121.19013
"Grapevine","TX",60,3.54,"high",2013-08-21,16.95,"Texas",32.8516845,-97.188232
"Greensboro","NC",300,28.3,"medium",2013-08-21,10.6,"North Carolina",36.080707,-80.0244
"Greensboro","NC",95,14.15,"high",2013-08-21,6.71,"North Carolina",36.080707,-80.0244
"Greensburg","PA",20,1,"high",2013-08-21,20,"Pennsylvania",40.360223,-79.439801
"Grosse Pointe","MI",300,28.3,"high",2013-08-21,10.6,"Michigan",42.4059615,-82.912145
"Hammond","IN",60,3.54,"high",2013-08-21,16.95,"Indiana",41.587718,-87.50391
"Hammond","LA",100,28.3,"medium",2013-08-21,3.53,"Louisiana",30.5095215,-90.47437
"Harrisburg","PA",375,28.3,"high",2013-08-21,13.25,"Pennsylvania",40.2715305,-76.875822
"Hartford","CT",270,28.3,"medium",2013-08-21,9.54,"Connecticut",41.791776,-72.718832
"Hayward","CA",220,28.3,"medium",2013-08-21,7.77,"California",37.674431,-122.05076
"Hicksville","NY",120,14.15,"high",2013-08-21,8.48,"New York",40.754757,-73.601772
"Hightstown","NJ",136,14.15,"medium",2013-08-21,9.61,"New Jersey",40.262809,-74.53246
"Hopewell Junction","NY",45,3.54,"medium",2013-08-21,12.71,"New York",41.573253,-73.79347
"Houston","TX",60,3.54,"medium",2013-08-21,16.95,"Texas",29.83399,-95.434241
"Houston","TX",50,3.54,"medium",2013-08-21,14.12,"Texas",29.83399,-95.434241
"Hurricane","UT",50,3.54,"high",2013-08-21,14.12,"Utah",37.130927,-113.24183
"Ithaca","NY",80,7.075,"high",2013-08-21,11.31,"New York",42.4484135,-76.4902765
"Jeannette","PA",250,28.3,"high",2013-08-21,8.83,"Pennsylvania",40.329238,-79.61469
"Joliet","IL",70,20,"high",2013-08-21,3.5,"Illinois",41.52518,-88.094869
"Jupiter","FL",20,7.075,"medium",2013-08-21,2.83,"Florida",26.925835,-80.11803
"Kennesaw","GA",20,5,"medium",2013-08-21,4,"Georgia",34.002147,-84.63392
"Kennesaw","GA",140,14.15,"high",2013-08-21,9.89,"Georgia",34.002147,-84.63392
"Kingsport","TN",100,5,"high",2013-08-21,20,"Tennessee",36.5267425,-82.520718
"La Crosse","WI",280,28.3,"low",2013-08-21,9.89,"Wisconsin",43.848665,-91.21141
"Laguna Beach","CA",60,3.54,"medium",2013-08-21,16.95,"California",33.5878135,-117.770681
"Las Vegas","NV",280,28.3,"high",2013-08-21,9.89,"Nevada",36.058295,-115.11821
"Leominster","MA",85,7.075,"high",2013-08-21,12.01,"Massachusetts",42.526523,-71.75358
"Lincoln","NE",80,7.075,"medium",2013-08-21,11.31,"Nebraska",40.8106485,-96.688799
"Long Beach","CA",60,3.54,"high",2013-08-21,16.95,"California",33.786594,-118.1958255
"Long Island City","NY",80,7.075,"medium",2013-08-21,11.31,"New York",40.651378,-73.870779
"Los Angeles","CA",250,28.3,"medium",2013-08-21,8.83,"California",34.001115,-118.298662
"Los Angeles","CA",290,28.3,"high",2013-08-21,10.25,"California",34.001115,-118.298662
"Los Angeles","CA",100,28.3,"medium",2013-08-21,3.53,"California",34.001115,-118.298662
"Louisville","OH",5,3.54,"medium",2013-08-21,1.41,"Ohio",40.843685,-81.26298
"Lynchburg","VA",60,3.54,"high",2013-08-21,16.95,"Virginia",37.395242,-79.169913
"Lynnwood","WA",250,28.3,"medium",2013-08-21,8.83,"Washington",47.8491185,-122.28174
"Madera","CA",150,28.3,"medium",2013-08-21,5.3,"California",36.960738,-119.9661625
"Mansfield","TX",350,28.3,"high",2013-08-21,12.37,"Texas",32.57701,-97.13485
"Massapequa","NY",400,28.3,"high",2013-08-21,14.13,"New York",40.68085,-73.46289
"Memphis","TN",400,28.3,"high",2013-08-21,14.13,"Tennessee",35.201738,-89.971538
"Merced","CA",80,14.15,"medium",2013-08-21,5.65,"California",37.294648,-120.617808
"Mesa","AZ",50,5,"high",2013-08-21,10,"Arizona",33.400127,-111.78594
"Miami","FL",40,28.3,"medium",2013-08-21,1.41,"Florida",25.7219505,-80.35959
"Miami","FL",20,3.54,"medium",2013-08-21,5.65,"Florida",25.7219505,-80.35959
"Miami","FL",200,28.3,"high",2013-08-21,7.07,"Florida",25.7219505,-80.35959
"Miami","FL",400,28.3,"high",2013-08-21,14.13,"Florida",25.7219505,-80.35959
"Miami","FL",40,3.54,"medium",2013-08-21,11.3,"Florida",25.7219505,-80.35959
"Middletown","NJ",55,3.54,"high",2013-08-21,15.54,"New Jersey",40.410213,-74.11718
"Middletown","NY",30,5,"medium",2013-08-21,6,"New York",41.449364,-74.35844
"Middletown","RI",55,3.54,"high",2013-08-21,15.54,"Rhode Island",41.511739,-71.28658
"Midway","FL",70,7.075,"medium",2013-08-21,9.89,"Florida",30.4954625,-84.472924
"Milford","CT",100,28.3,"high",2013-08-21,3.53,"Connecticut",41.224765,-73.0677
"Milwaukee","WI",300,28.3,"medium",2013-08-21,10.6,"Wisconsin",43.038863,-87.93423
"Milwaukee","WI",60,3.54,"high",2013-08-21,16.95,"Wisconsin",43.038863,-87.93423
"Minneapolis","MN",55,3.54,"high",2013-08-21,15.54,"Minnesota",45.0050635,-93.33726
"Monroe","NY",45,3.54,"high",2013-08-21,12.71,"New York",41.3267735,-74.192655
"Monson","MA",100,5,"high",2013-08-21,20,"Massachusetts",42.089269,-72.317
"Napa","CA",280,28.3,"high",2013-08-21,9.89,"California",38.337243,-122.30027
"New Braunfels","TX",50,3.54,"medium",2013-08-21,14.12,"Texas",29.738502,-98.120104
"New Haven","CT",100,28.3,"high",2013-08-21,3.53,"Connecticut",41.365709,-72.927507
"New York","NY",40,3.54,"high",2013-08-21,11.3,"New York",40.780751,-73.977182
"New York","NY",300,28.3,"medium",2013-08-21,10.6,"New York",40.780751,-73.977182
"New York","NY",220,28.3,"medium",2013-08-21,7.77,"New York",40.780751,-73.977182
"Newport News","VA",60,3.54,"high",2013-08-21,16.95,"Virginia",37.151315,-76.524805
"Newtown","CT",50,3.54,"medium",2013-08-21,14.12,"Connecticut",41.398462,-73.31474
"Norcross","GA",315,28.3,"high",2013-08-21,11.13,"Georgia",33.960353,-84.1086295
"Norwalk","CT",50,3.54,"medium",2013-08-21,14.12,"Connecticut",41.124546,-73.4053
"Oakland","CA",100,14.15,"high",2013-08-21,7.07,"California",37.7699315,-122.189845
"Odessa","TX",140,7.075,"medium",2013-08-21,19.79,"Texas",31.854455,-102.35906
"Ohio City","OH",50,3.54,"medium",2013-08-21,14.12,"Ohio",40.780889,-84.65726
"Oklahoma City","OK",260,14.15,"high",2013-08-21,18.37,"Oklahoma",35.535989,-97.43249
"Olympia","WA",50,28.3,"medium",2013-08-21,1.77,"Washington",47.00581,-122.78376
"Olympia","WA",20,3.54,"medium",2013-08-21,5.65,"Washington",47.00581,-122.78376
"Opelousas","LA",60,3.54,"high",2013-08-21,16.95,"Louisiana",30.5527075,-92.0906435
"Orange","NJ",320,28.3,"medium",2013-08-21,11.31,"New Jersey",40.780075,-74.2406355
"Passaic","NJ",120,7.075,"medium",2013-08-21,16.96,"New Jersey",40.857384,-74.12899
"Philadelphia","PA",400,28.3,"high",2013-08-21,14.13,"Pennsylvania",40.001811,-75.12565
"Philadelphia","PA",300,28.3,"medium",2013-08-21,10.6,"Pennsylvania",40.001811,-75.12565
"Phoenix","AZ",45,3.54,"high",2013-08-21,12.71,"Arizona",33.3841145,-112.18717
"Pittsburgh","PA",500,28.3,"high",2013-08-21,17.67,"Pennsylvania",40.434436,-80.024817
"Plainfield","IL",100,5,"medium",2013-08-21,20,"Illinois",41.61,-88.2
"Pompano Beach","FL",150,10,"medium",2013-08-21,15,"Florida",26.236792,-80.21776
"Pueblo","CO",70,14.15,"medium",2013-08-21,4.95,"Colorado",38.128626,-104.552299
"Puyallup","WA",50,5,"high",2013-08-21,10,"Washington",47.147862,-122.31577
"Queens Village","NY",110,7.075,"high",2013-08-21,15.55,"New York",40.719981,-73.74127
"Redding","CA",50,28.3,"medium",2013-08-21,1.77,"California",40.641389,-122.34206
"Redlands","CA",280,28.3,"high",2013-08-21,9.89,"California",34.063264,-117.16888
"Reno","NV",20,5,"medium",2013-08-21,4,"Nevada",39.543941,-119.77497
"Riverside","CA",190,28.3,"high",2013-08-21,6.71,"California",33.752886,-116.055617
"Sacramento","CA",100,28.3,"medium",2013-08-21,3.53,"California",38.377411,-121.444429
"Sacramento","CA",20,5,"high",2013-08-21,4,"California",38.377411,-121.444429
"Saint Louis","MO",100,7.075,"high",2013-08-21,14.13,"Missouri",38.6531,-90.253045
"Sainte Genevieve","MO",55,5,"medium",2013-08-21,11,"Missouri",37.91259,-90.15155
"Salem","MA",60,3.54,"high",2013-08-21,16.95,"Massachusetts",42.635443,-70.879123
"Salem","OR",150,14.15,"medium",2013-08-21,10.6,"Oregon",44.954691,-123.002681
"Salem","OR",50,28.3,"medium",2013-08-21,1.77,"Oregon",44.954691,-123.002681
"San Antonio","TX",180,14.15,"high",2013-08-21,12.72,"Texas",29.437532,-98.461582
"San Antonio","TX",10,5,"low",2013-08-21,2,"Texas",29.437532,-98.461582
"San Antonio","TX",45,3.54,"medium",2013-08-21,12.71,"Texas",29.437532,-98.461582
"San Bernardino","CA",40,20,"high",2013-08-21,2,"California",34.839964,-115.967051
"San Francisco","CA",150,28.3,"medium",2013-08-21,5.3,"California",37.784827,-122.727802
"San Jose","CA",200,28.3,"high",2013-08-21,7.07,"California",37.189396,-121.723568
"San Jose","CA",35,5,"medium",2013-08-21,7,"California",37.189396,-121.723568
"San Jose","CA",100,14.15,"medium",2013-08-21,7.07,"California",37.189396,-121.723568
"San Jose","CA",50,28.3,"medium",2013-08-21,1.77,"California",37.189396,-121.723568
"San Marcos","TX",50,5,"medium",2013-08-21,10,"Texas",29.965661,-97.975127
"Santa Barbara","CA",500,28.3,"high",2013-08-21,17.67,"California",34.40323,-119.848555
"Santa Clarita","CA",60,28.3,"medium",2013-08-21,2.12,"California",34.1040655,-118.299744
"Scottsdale","AZ",50,3.54,"high",2013-08-21,14.12,"Arizona",33.510481,-111.901405
"Seattle","WA",400,28.3,"medium",2013-08-21,14.13,"Washington",47.543348,-122.30373
"Seattle","WA",225,28.3,"low",2013-08-21,7.95,"Washington",47.543348,-122.30373
"Seattle","WA",80,7.075,"medium",2013-08-21,11.31,"Washington",47.543348,-122.30373
"Sheboygan","WI",250,28.3,"high",2013-08-21,8.83,"Wisconsin",43.736145,-87.72893
"Shelbyville","IN",100,28.3,"low",2013-08-21,3.53,"Indiana",39.523797,-85.77208
"Sioux Falls","SD",20,3.54,"medium",2013-08-21,5.65,"South Dakota",43.674582,-96.79134
"Smithfield","VA",120,7.075,"high",2013-08-21,16.96,"Virginia",36.938888,-76.6637375
"Somerset","MA",180,14.15,"high",2013-08-21,12.72,"Massachusetts",41.73824,-71.16188
"Southfield","MI",100,5,"medium",2013-08-21,20,"Michigan",42.4867845,-83.254145
"Spring","TX",45,3.54,"high",2013-08-21,12.71,"Texas",30.118551,-95.468235
"Spring Hill","FL",20,3.54,"medium",2013-08-21,5.65,"Florida",28.484316,-82.55181
"Starkville","MS",80,3.54,"high",2013-08-21,22.6,"Mississippi",33.4550695,-88.8279965
"Stevens Point","WI",350,28.3,"high",2013-08-21,12.37,"Wisconsin",44.524054,-89.54
"Stockton","CA",60,7.075,"high",2013-08-21,8.48,"California",37.9551485,-121.2866535
"Storm Lake","IA",400,28.3,"high",2013-08-21,14.13,"Iowa",42.646924,-95.1807
"Trenton","NC",40,7.075,"medium",2013-08-21,5.65,"North Carolina",35.056317,-77.43518
"Trenton","NJ",400,28.3,"high",2013-08-21,14.13,"New Jersey",40.270745,-74.712018
"Tucson","AZ",50,28.3,"low",2013-08-21,1.77,"Arizona",32.170277,-110.96354
"University Park","PA",310,28.3,"medium",2013-08-21,10.95,"Pennsylvania",40.806956,-77.86281
"Vashon","WA",45,5,"high",2013-08-21,9,"Washington",47.416198,-122.46821
"Wakefield","RI",240,28.3,"high",2013-08-21,8.48,"Rhode Island",41.399459,-71.583575
"Walnut Creek","CA",100,3.54,"medium",2013-08-21,28.25,"California",37.8928405,-122.04238
"Washington","MO",20,5,"medium",2013-08-21,4,"Missouri",39.158336,-92.8120635
"Waterford","MI",50,5,"high",2013-08-21,10,"Michigan",42.642764,-83.38967
"Watkins Glen","NY",60,3.54,"medium",2013-08-21,16.95,"New York",42.374828,-76.91606
"Wendell","NC",180,14.15,"high",2013-08-21,12.72,"North Carolina",35.781595,-78.37287
"West Palm Beach","FL",25,7.075,"high",2013-08-21,3.53,"Florida",26.669744,-80.12704
"Williamsburg","VA",60,3.54,"high",2013-08-21,16.95,"Virginia",37.2907225,-76.7319945
"Woburn","MA",135,14.15,"medium",2013-08-21,9.54,"Massachusetts",42.446396,-71.459405
"Yonkers","NY",280,28.3,"medium",2013-08-21,9.89,"New York",40.9500355,-73.87055
"Zanesville","OH",35,5,"medium",2013-08-21,7,"Ohio",39.9553065,-81.9837295
"Abington","MA",250,28.3,"high",2013-08-22,8.83,"Massachusetts",42.119534,-70.94787
"Addison","PA",120,14.15,"high",2013-08-22,8.48,"Pennsylvania",39.751296,-79.35113
"Ailey","GA",270,28.3,"medium",2013-08-22,9.54,"Georgia",32.196136,-82.50985
"Albemarle","NC",280,28.3,"high",2013-08-22,9.89,"North Carolina",35.307828,-80.153489
"Alpena","MI",40,3.54,"high",2013-08-22,11.3,"Michigan",45.08583,-83.46411
"Amador City","CA",50,7.075,"high",2013-08-22,7.07,"California",38.426602,-120.8275
"Anaheim","CA",60,28.3,"high",2013-08-22,2.12,"California",33.640302,-117.769442
"Anaheim","CA",65,5,"high",2013-08-22,13,"California",33.640302,-117.769442
"Apache Junction","AZ",50,5,"medium",2013-08-22,10,"Arizona",33.4014845,-111.525
"Appleton","WI",60,3.54,"high",2013-08-22,16.95,"Wisconsin",44.299911,-88.42161
"Appleton","WI",300,28.3,"high",2013-08-22,10.6,"Wisconsin",44.299911,-88.42161
"Athens","GA",260,28.3,"medium",2013-08-22,9.19,"Georgia",33.9459915,-83.38908
"Atlanta","GA",80,7.075,"high",2013-08-22,11.31,"Georgia",33.844371,-84.47405
"Attleboro","MA",100,28.3,"high",2013-08-22,3.53,"Massachusetts",41.928099,-71.31456
"Auburn","CA",90,28.3,"high",2013-08-22,3.18,"California",38.976837,-121.07971
"Augusta","GA",80,14.15,"medium",2013-08-22,5.65,"Georgia",33.386041,-82.090996
"Aurora","IL",300,28.3,"high",2013-08-22,10.6,"Illinois",41.77,-88.26
"Austin","TX",60,3.54,"high",2013-08-22,16.95,"Texas",30.326374,-97.771258
"Austin","TX",45,3.54,"high",2013-08-22,12.71,"Texas",30.326374,-97.771258
"Axson","GA",55,3.54,"high",2013-08-22,15.54,"Georgia",31.297883,-82.71029
"Baldwin","NY",20,1,"high",2013-08-22,20,"New York",40.654112,-73.6095
"Baltimore","MD",60,3.54,"high",2013-08-22,16.95,"Maryland",39.2847815,-76.620489
"Barrington","IL",270,28.3,"high",2013-08-22,9.54,"Illinois",42.2418025,-87.8811815
"Baton Rouge","LA",150,14.15,"high",2013-08-22,10.6,"Louisiana",30.495314,-91.080373
"Bellflower","CA",35,3.54,"medium",2013-08-22,9.89,"California",33.8373795,-118.213131
"Billings","MT",100,14.15,"high",2013-08-22,7.07,"Montana",45.978288,-108.194508
"Bloomington","IL",170,14.15,"medium",2013-08-22,12.01,"Illinois",40.477735,-88.95
"Boise","ID",130,14.15,"medium",2013-08-22,9.19,"Idaho",43.459855,-116.243984
"Boston","MA",40,3.54,"medium",2013-08-22,11.3,"Massachusetts",42.338947,-71.026964
"Boston","MA",120,14.15,"medium",2013-08-22,8.48,"Massachusetts",42.338947,-71.026964
"Boston","MA",50,5,"high",2013-08-22,10,"Massachusetts",42.338947,-71.026964
"Boston","MA",10,5,"medium",2013-08-22,2,"Massachusetts",42.338947,-71.026964
"Brandon","FL",240,28.3,"medium",2013-08-22,8.48,"Florida",27.94,-82.29748
"Bronx","NY",300,28.3,"medium",2013-08-22,10.6,"New York",40.844831,-73.883955
"Bronx","NY",250,28.3,"high",2013-08-22,8.83,"New York",40.844831,-73.883955
"Brooklyn","NY",350,28.3,"high",2013-08-22,12.37,"New York",40.645099,-73.945032
"Brooklyn","NY",40,7.075,"medium",2013-08-22,5.65,"New York",40.645099,-73.945032
"Buckeye","AZ",240,28.3,"high",2013-08-22,8.48,"Arizona",33.457209,-112.569705
"Buda","TX",30,28.3,"high",2013-08-22,1.06,"Texas",30.07703,-97.8178
"Carrollton","TX",60,3.54,"high",2013-08-22,16.95,"Texas",32.982897,-96.892455
"Cary","NC",300,28.3,"medium",2013-08-22,10.6,"North Carolina",35.797692,-78.79702
"Cary","NC",350,28.3,"high",2013-08-22,12.37,"North Carolina",35.797692,-78.79702
"Castro Valley","CA",300,28.3,"high",2013-08-22,10.6,"California",37.6998715,-122.052185
"Centreville","VA",320,28.3,"high",2013-08-22,11.31,"Virginia",38.831813,-77.43964
"Chicago","IL",60,3.54,"medium",2013-08-22,16.95,"Illinois",41.8474,-87.68732
"Chicago","IL",40,5,"high",2013-08-22,8,"Illinois",41.8474,-87.68732
"Cincinnati","OH",300,28.3,"high",2013-08-22,10.6,"Ohio",39.166759,-84.53778
"Clarksville","MD",20,1,"high",2013-08-22,20,"Maryland",39.198816,-76.9367
"Clayton","IN",80,5,"high",2013-08-22,16,"Indiana",39.65983,-86.53196
"Clemson","SC",55,3.54,"medium",2013-08-22,15.54,"South Carolina",34.847372,-82.710126
"Cleveland","OH",50,3.54,"high",2013-08-22,14.12,"Ohio",41.526151,-81.672797
"Columbus","OH",160,14.15,"high",2013-08-22,11.31,"Ohio",39.969036,-83.011389
"Concord","NC",100,7.075,"medium",2013-08-22,14.13,"North Carolina",35.400407,-80.56574
"Conroe","TX",65,5,"medium",2013-08-22,13,"Texas",30.2902655,-95.42055
"Conyers","GA",90,28.3,"medium",2013-08-22,3.18,"Georgia",33.633685,-84.01732
"Corfu","NY",50,28.3,"medium",2013-08-22,1.77,"New York",42.974083,-78.38961
"Corona","NY",250,28.3,"high",2013-08-22,8.83,"New York",40.747106,-73.85838
"Cranston","RI",55,3.54,"high",2013-08-22,15.54,"Rhode Island",41.7715,-71.46485
"Dallas","TX",280,28.3,"high",2013-08-22,9.89,"Texas",32.767268,-96.777626
"Dayton","OH",45,28.3,"medium",2013-08-22,1.59,"Ohio",39.750471,-84.221865
"Dayton","OH",45,3.54,"high",2013-08-22,12.71,"Ohio",39.750471,-84.221865
"Decatur","IL",375,28.3,"medium",2013-08-22,13.25,"Illinois",39.853981,-88.981511
"Demotte","IN",100,5,"high",2013-08-22,20,"Indiana",41.179017,-87.24265
"Denison","TX",80,5,"high",2013-08-22,16,"Texas",33.748347,-96.54647
"Denver","CO",35,7.075,"high",2013-08-22,4.95,"Colorado",39.738752,-104.96214
"Denver","CO",200,28.3,"high",2013-08-22,7.07,"Colorado",39.738752,-104.96214
"Denver","CO",60,14.15,"medium",2013-08-22,4.24,"Colorado",39.738752,-104.96214
"Denver","CO",220,28.3,"medium",2013-08-22,7.77,"Colorado",39.738752,-104.96214
"Detroit","MI",200,14.15,"medium",2013-08-22,14.13,"Michigan",42.239933,-83.150823
"Detroit","MI",280,28.3,"high",2013-08-22,9.89,"Michigan",42.239933,-83.150823
